"Record ID","Deal Name","Close Date","Deal owner","HubSpot Team","Deal Stage","Amount","Segment ","Geography","POC Indication","Deal Stage Before Closed","In Call","Create Date","Qualified Date","Closed Lost Reason","Closed Lost Details","Managers In Call","Previous Amount","Evaluated competitors","Incumbent Competition","Cumulative time in ""SDR Discovery (Classic)"" (HH:mm:ss)","Cumulative time in ""SDR / Omitted  Opp (Classic)"" (HH:mm:ss)","Cumulative time in ""Demo / Presentation  (Classic)"" (HH:mm:ss)","Cumulative time in ""Business Validation (Classic)"" (HH:mm:ss)","Cumulative time in ""Formal Pilot (Classic)"" (HH:mm:ss)","Cumulative time in ""Business Case Confirmation (Classic)"" (HH:mm:ss)","Cumulative time in ""Negotiation / Legal (Classic)"" (HH:mm:ss)"
"33380415810","Canva Pty Ltd","2025-04-08 04:41","Scott Dunion","APJ","Closed Lost","200000.0","Enterprise","APJ","With POC","Formal Pilot","No","2024-11-25 06:22","2024-12-05","Product","Canva has a sophisticated platform engineering division, with clean access to data and catalogs built out. When finalising POV with Port, they liked our data model but found we had gaps with their needs around governance and driving change, namely

Ease of use regarding scorecard creation, reporting, and automation
Dynamic filtering and grouping
Overall user friendliness
Speed to market

This paused all discussions with Port at the close of POV process","","","Cortex; Backstage","Backstage","","239:33:25","20:19:38","495:53:23","796:30:29","",""
"23374924431","ShopBack","2025-05-15 06:57","Scott Dunion","APJ","Closed Lost","36000.0","Mid-Market","APJ","No POC","Demo / Presentation","No","2024-10-18 17:15","2024-10-25","Unable to connect","Deal that was handed over. Customer claims to still be interested in Port, but tech docs is a 'must'. During discussions this has never been clear articulated why and now unable to connect. Will revisit","","","","","","166:53:44","4838:48:23","","","",""
"23134333476","TAL","2025-02-07 07:25","Scott Dunion","APJ","Closed Lost","50000.0","Mid-Market","APJ","No POC","Demo / Presentation","No","2024-10-10 06:48","2024-11-07","Competition","Customer has started a backstage project. Working with partner to get a meeting with VPs of engineering to see how far into this journey they are","","","Backstage","Harness","","681:50:45","2199:46:09","","","",""
"22930792768","Adira Finance","2025-03-04 00:01","Benjamin Duckworth","EMEA Ent","Closed Lost","50000.0","Enterprise","APJ","No POC","Demo / Presentation","No","2024-10-04 13:38","2024-10-10","Bad timing","Seem to have been unresponsive, and only feedback I have had is ""we'll contact you"". Will continue to connect but no opp right now","","","Backstage","","","146:52:06","3464:30:18","","","",""
"21580873884","Sanlam Limited","2024-11-30 13:07","Benjamin Duckworth","EMEA Ent","Closed Lost","54000.0","Enterprise","APJ","With POC","Negotiation / Legal","Yes","2024-08-20 11:48","2024-08-29","Other","Documents were out for signature, but received the following:

""Ben, We have run into an issue with our group procurement office which will not allow us to proceed with this purchase at this point in time. We hope to engage again in the future, sorry about this. I unfortunately cannot share more information.""","","","Backstage","","","219:50:08","480:21:29","00:00:06","00:00:02","1291:29:36","458:37:08"
"21125857552","PepperGRP","2024-09-17 11:20","Cillian Golden (Deactivated User)","EMEA MM","Closed Lost","36000.0","Mid-Market","APJ","","Demo / Presentation","No","2024-08-02 05:16","2024-08-06","Bad timing","Not a current priority - IDP is something they want to explore but will not be until 2025. Contact we were speaking with was a contractor and did not have much influence. Will look to prospect into management to see if we can engage at a higher level","","","","","","107:07:16","1002:56:47","","","",""
"20510066206","Auto & General Australia","2024-10-16 23:24","Chris Newsome","US MM","Closed Lost","90000.0","Mid-Market","APJ","No POC","Pilot Prep","No","2024-07-03 16:36","2024-07-03","Bad timing","I feel like I need to stop being optimistic about this project.

We did do some testing and ran into some roadblocks, but have been pulled in a different direction in terms of focus for the Cloud Platform and overall Cloud Strategy to support regulatory changes.","","","Cortex; Backstage","","","02:41:34","1030:02:56","1494:03:43","","",""
"20478743598","BlueSG","2025-02-19 12:23","Cillian Golden (Deactivated User)","EMEA MM","Closed Lost","24000.0","Mid-Market","APJ","No POC","Demo / Presentation","No","2024-07-02 10:09","2024-07-05","Unable to connect","Unable to connect after initial meetings last year - closing out and APJ team can follow up if needed. Small dev team","","","Backstage","","","78:56:56","5492:17:37","","","",""
"21049319529","Dezerv","2024-09-02 14:18","Cillian Golden (Deactivated User)","EMEA MM","Closed Lost","24000.0","Mid-Market","APJ","","Demo / Presentation","No","2024-06-28 06:12","2024-07-04","Bad timing","No active evaluation - will come back to us when timing is better for them. Small team based in India","","","","","","152:31:52","836:58:15","","","",""
"21526902648","GIC Private Limited","2025-03-06 07:53","Scott Dunion","APJ","Closed Lost","100000.0","Mid-Market","APJ","No POC","Pilot Prep","No","2024-06-14 18:54","2024-07-03","Early stage","Previous engaged contact gave feedback any IDP initiative has been handed to a new team, plus external consultant. At this time, they see GIC not ready to onboard and IDP and will focus on maturing their processes. Working to meet new stakeholder, but for now there is no opp","","","Backstage; Cortex","","","456:50:32","764:24:25","4074:35:59","","",""
"20074065690","ALLEN Digital","2024-09-17 19:28","Sharon Peretz","EMEA MM","Closed Lost","72000.0","Mid-Market","APJ","With POC","Business case confirmation","No","2024-06-14 10:08","2024-06-27","Product","1) Platform vs Portal: Within our leadership, Port was viewed primarily as a portal solution. However, our requirements are evolving towards a platform that functions as both a portal and an orchestrator. This dual capability is essential for aligning with our long-term vision and ensuring that our platform can scale and adapt as we grow.
2) On-Prem Support: There is a strong push from leadership towards having an on-prem solution, as it would provide better control and faster resolution of issues, particularly in terms of debugging with Allen.
3) Engineering Insights Out-of-the-Box (OOTB): At this moment, Port does not offer the engineering intelligence features we can utilize immediately. We prefer a solution that provides ready-to-use intelligence tools out of the box, minimizing the demand on our platform team's resources.","","","Backstage; Cortex","","","311:11:15","147:09:49","","1629:11:48","201:47:05",""
"19663733663","Jetstar Airways","2024-08-13 09:37","Benjamin Duckworth","EMEA Ent","Closed Lost","50000.0","Enterprise","APJ","","Demo / Presentation","No","2024-05-28 08:58","2024-06-27","Unable to connect","No engagement since call at beginning of June.","","","","Cortex; Roadie","","727:14:18","1121:23:57","","","",""
"19251235502","Foodstuffs North Island","2024-06-20 11:04","Benjamin Duckworth","EMEA Ent","Closed Lost","50000.0","Enterprise","APJ","","Pilot Prep","No","2024-05-10 00:02","2024-05-16","Bad timing","""Unfortunately this initiative has been sidelined a bit with a shift in priorities 🙁 I'll reach back out again when we get some momentum back!""","","","","","","151:53:47","313:44:21","529:23:31","","",""
"18546811197","Pi Techniques // V.Ships","2024-11-07 15:39","Benjamin Duckworth","EMEA Ent","Closed Lost","65000.0","Enterprise","APJ","","Pilot Prep","No","2024-04-10 08:28","2024-04-12","Not right company/ persona; Consultant","India-based consulting firm, working as in-house DevOps and engineering for VShips.

Came to us initially high urgency, wanting quote, saying they were ready to buy.  But quickly got complex, wanted more calls, showed they weren't actually in a position to spend money or get approval from their customer.

We put this on pause and said we'd return to it this year, but for now there's no real opportunity.","","","Backstage","","","56:04:09","","3843:59:36","","1172:07:09",""
"18400477969","Kyndryl Holdings","2024-07-04 08:41","Benjamin Duckworth","EMEA Ent","Closed Lost","80000.0","Enterprise","APJ","","Pilot Prep","No","2024-04-03 12:47","2024-05-02","Price; No value","""Over the past few weeks, the org (esp the CTO team) has been undergoing some restructuring, and re-assessment of the priorities. We have discussed this with the stakeholders, and it is unlikely that we will move ahead with a full-fledged IDP implementation with budget allocated for this.""

They've framed this as a prioritisation issue, but I think they actually had completely unreasonable expectations about cost, and so realised this initiative would be much more expensive than they'd planned.","","","Backstage; Humanitech","","","699:48:48","641:05:06","863:01:01","","",""
"17650157153","KT corp.","2024-06-05 07:36","Benjamin Duckworth","EMEA Ent","Closed Lost","100000.0","Enterprise","APJ","","Demo / Presentation","No","2024-02-21 11:12","2024-03-14","Unable to connect","Asked to postpone process back in April whilst they worked on some other priorities, but been unable to reestablish contact since then.  Think this will come back round - particularly with the LG customer logo now - but no opportunity to work for now.","","","","","","526:08:15","1989:15:53","","","",""
"17507575300","CitiusTech","2024-05-23 20:48","Sam Neill (Deactivated User)","US Ent","Closed Lost","40000.0","Enterprise","APJ","","Demo / Presentation","No","2024-02-14 02:14","2024-02-18","Unable to connect","not a real opp as it was dependant upon their end client","","","Backstage; Harness","","","103:16:33","2290:18:29","","","",""
"17289076617","Mobicom Corporation","2024-10-09 22:37","Cillian Golden (Deactivated User)","EMEA MM","Closed Lost","18000.0","Mid-Market","APJ","With POC","Business case confirmation","No","2024-02-01 08:55","2024-02-06","Unable to connect","Ran a POC but missed budget deadlines earlier in the year. We maintained communication for next budget cycle in Q3 but they have since gone completely dark with NO response. They mentioned Qovery over email but not clear whether that was being evaluated or not.","","","Humanitech; Backstage","","","125:38:52","24:03:04","547:48:13","460:49:39","4878:22:32",""
"16947419451","ANZ","2024-02-15 17:51","Benjamin Duckworth","EMEA Ent","Closed Lost","100000.0","Enterprise","APJ","","Demo / Presentation","No","2024-01-15 10:14","2024-01-18","Product","""We have decided to stick with Backstage OOS as we develop out. This is primarily due to the large amount of custom plugins and integration into a highly regulated/secure system.""","","","Backstage","","","80:37:21","671:00:21","","","",""
"16799184694","Youi 2024","2024-02-01 09:38","Shlomi Cohen","Exec","Closed Lost","30000.0","Mid-Market","APJ","","Negotiation / Legal","No","2024-01-04 09:48","2024-01-04","Bad timing","We have all we need for now but we have put this initiative on hold until the next Financial Year (July).","","","Cortex","","","","","","","","671:50:13"
"16617346743","Grab Taxi","2024-01-30 23:05","Benjamin Duckworth","EMEA Ent","Closed Lost","100000.0","Enterprise","APJ","","Demo / Presentation","No","2023-12-21 13:35","2024-01-05","Product","Grab trialling Opslevel, not moving forward with Port. Waiting for additional feedback.","","","Backstage","","","712:41:10","613:13:52","","","",""
"16456790297","IAG","2024-05-07 12:46","Benjamin Duckworth","EMEA Ent","Closed Lost","100000.0","Enterprise","APJ","","Demo / Presentation","No","2023-12-12 01:51","2024-01-18","Unable to connect","Were very early in their process when we met in December.  Wasn't really a process, they were almost just learning about IDPs.  Agreed to reconnect in April, when they might be ready to begin evaluating with more focus.  But no response, unable to reestablish contact.","","","","","","905:01:23","2632:55:03","","","",""
"16109138284","Auto & General - old","2024-05-01 19:43","Chris Newsome","US MM","Closed Lost","70000.0","Mid-Market","APJ","","Pilot Prep","No","2023-11-18 04:27","2023-11-28","Unable to connect","Dan unresponsive, Project timeline has passed, not sure if they went with other vendor, or project was delayed 
","","","Compass; Backstage","","","237:14:05","1340:50:26","2396:11:41","","",""
"15957919539","Input Output / IOHK","2024-03-06 20:58","Chris Newsome","US MM","Closed Lost","30000.0","Mid-Market","APJ","","Demo / Presentation","No","2023-11-07 21:49","2023-11-15","Unable to connect","cancelled meeting in March, unresponsive - SDR clear to re-engage","","","Cortex; Backstage","","","191:33:24","2687:35:46","","","",""
"14041472650","Unifonic","2024-02-09 14:57","Shlomi Cohen","Exec","Closed Lost","18000.0","Mid-Market","APJ","With POC","Formal Pilot","No","2023-07-10 11:09","2023-07-16","Unable to connect","Our champion left the business and the guy who worked with him can not make the pull again. 
Will be good revisit them in few months. ","","","","","","146:12:35","","","1293:15:50","3439:43:38",""
"60981257295","4G Capital ","2026-06-24 22:23","James Butcher","EMEA MM","Closed Lost","24000.0","Mid-Market","EMEA","No POC","Demo / Presentation","No","2026-06-09 17:47","2026-06-11","UNQ; Other","SSU - tested against DX, having migrated away from Compass. Focused only on narrow DORA metrics use case, didn't engage with wider Port Engineering Intelligence proposition as only wanted dashboards - existing Atlassian customer and bundled DX with that. ","No","240000.0","","","","42:13:33","322:22:06","","","",""
