SK_DEAL,DEAL_CRM_ID,DEAL_NAME,COMPANY_NAME,PIPELINE,DEAL_TYPE,DEAL_TEAM_NAME,DEAL_STAGE,DEAL_CLOSED_DATE,DEAL_CREATED_DATE,SALES_CYCLE_DAYS,DEAL_TOTAL_ARR,DEAL_NET_NEW_ARR,SALES_OWNER,CLOSED_LOST_REASON,HS_LOST_CATEGORIES,CALLS_ANALYZED,LATEST_CALL_DATE,EARLIEST_ANALYZED_CALL_DATE,ANALYZED_SK_CONVERSATIONS,GONG_LOST_CATEGORY,CATEGORY_MATCH,AI_REASON_SUPPORTED,AI_REASON_EXPLANATION
189e4ea267848c9e01fd0749bdc6ba44,31360166729,Beazley,Beazley Group,Classic,newbusiness,EMEA MM,Closed Lost,2026-01-09,2025-01-02,366,95000.00,95000.00,Cillian Golden,No value,"[""Value/Product""]",3,2025-05-13,2025-04-09,"[""610a52d7df3822cd4f6a4b1843570d32"",""60ddc7ea0e4e6dcaf22a634059ef915b"",""fc5a0371505339ea09fb8a371dcabfd6""]","[""Commercial"",""Value/Product"",""Timing""]",true,yes,"The transcript clearly supports the ""No value"" reason, as it explicitly states that the purchase was ""put on hold due to budget pressures and lack of proven value from Beazley's perspective"" and mentions Matt expecting ""pushback and challenges, likely around the value and maturity level of using an IDP at Beazley."" The transcript shows Beazley's concerns about proving the value of the investment in subsequent years."
69fab291715a9c1d78bfc6ee9614bb4f,48387969359,Constant Contact,Constant Contact,Classic,newbusiness,US MM,Closed Lost,2026-01-08,2025-11-05,64,50000.00,50000.00,Daniel Alper,Budget,"[""Commercial""]",1,2025-11-06,2025-11-06,"[""c5f659ad49d5cf90fb5a24b72b2c1343""]","[""Commercial"",""Value/Product"",""Timing""]",true,no,"The transcript shows Bruno actively advocating for Port internally, requesting pricing to justify the investment, and preparing demo presentations for decision-makers, which indicates active pursuit rather than a budget-related loss. The discussion of pricing ($160K-$220K annually) being ""more expensive than Compass but necessary"" suggests budget was not the blocking factor."
420395f8f041fc5322918910caa53682,51340193943,Aurigo Software,Aurigo,Classic,newbusiness,US MM,Closed Lost,2026-01-08,2025-12-08,32,50000.00,50000.00,Daniel Alper,Bad timing,"[""Timing""]",1,2025-12-09,2025-12-09,"[""0879e00eb7798495968000bef64aa702""]","[""Commercial"",""Competitive"",""Fit"",""Timing"",""Value/Product""]",true,unknown,"The transcript does not reveal why the deal was lost or provide any indication of timing issues. The summary shows an active sales process with Vivek evaluating Port against Cortex, planning to make a decision within the week, and scheduling follow-up meetings, but contains no information about the actual loss reason or outcome."
db0b019399a8eff671517a04c6136a49,33148198046,InvoiceCloud,InvoiceCloud,Classic,newbusiness,US MM,Closed Lost,2026-01-07,2025-02-06,324,100000.00,100000.00,Jill Countey,Bad timing;Early stage,"[""Timing""]",3,2025-09-09,2025-07-14,"[""ea0f3f6b6fbf3ddeb2ef00c1d4386216"",""4fd8d29fded90c98ed032b885663c107"",""89d4f119d3962d1dbe5dd48bfae99f38""]","[""Commercial"",""Timing"",""Value/Product""]",true,yes,"The transcript clearly supports the stated reason of ""Bad timing;Early stage"" as Ray explicitly indicates that InvoiceCloud has ""appetite to take on the project in 2026"" but needs to ""evaluate a couple of other platforms first"" and sets expectations for a ""Q1 2026 start"" with the project likely starting ""meaningfully in Q2 2026 after other critical projects."" This demonstrates both timing issues (project pushed to 2026) and early stage evaluation (still comparing platforms)."
9927dde95a8fec40cc9cb620517b05ca,46997407753,Indiana Office of Technology,Indiana Office of Technology,Classic,newbusiness,US MM,Closed Lost,2026-01-07,2025-10-24,72,24000.00,24000.00,Jill Countey,Bad timing;No value;Budget,"[""Timing"",""Value/Product"",""Commercial""]",2,2025-10-28,2025-10-27,"[""432b709c93717cd1dff1b7aa71c7d206"",""a7495bb347b03ee83fc2db240b3fc86f""]","[""Commercial"",""Value/Product""]",true,unclear,"The transcript shows the prospect was actively engaged and interested in a POC, with specific next steps planned including regrouping internally and follow-up meetings. However, the summary cuts off mid-sentence and doesn't reveal the actual decision or reasons for ultimately not moving forward, making it impossible to confirm whether bad timing, lack of value perception, or budget constraints were the actual loss drivers."
3d4c8dad517d409bfc98713b71265e74,47739352913,Toyota Connected,Toyota Connected,Classic,newbusiness,US MM,Closed Lost,2026-01-07,2025-10-30,66,100000.00,100000.00,Jill Countey,Bad timing,"[""Timing""]",1,2025-10-31,2025-10-31,"[""585d48919336147a3d5aaa9f272725d7""]","[""Commercial"",""Value/Product""]",false,unknown,"The transcript does not reveal any loss reason at all. The summary shows an active sales conversation where Elango is exploring Port as a potential solution, with multiple follow-up actions planned including reviewing demos, building a business case, and potential executive meetings. There is no indication the deal was lost or any mention of timing issues."
07e22d011e9485f93065f693e2c8cfce,39599221902,GoodRx,GoodRx,Classic,newbusiness,US MM,Closed Lost,2025-12-22,2025-07-02,169,50000.00,50000.00,Daniel Alper,Budget,"[""Commercial""]",1,2025-07-03,2025-07-03,"[""9a09878b2bbd6acced264126e34af7b2""]","[""Commercial"",""Sponsorship"",""Value/Product""]",true,unknown,"The transcript summaries describe ongoing discussions about a potential proof-of-concept collaboration between GetPort.io and Port, with participants expressing enthusiasm and agreeing to continue discussions through NDAs and vendor onboarding processes. There is no mention of budget constraints, financial limitations, or any indication that the deal was actually lost - the conversations appear to be progressing positively toward further evaluation."
7b5cb3cfac3eaae1ceaf1f3b9c6e4988,32757217549,Commonwealth Bank of Australia,Commonwealth Bank of Australia,Classic,newbusiness,APJ,Closed Lost,2025-12-17,2025-01-30,307,150000.00,150000.00,Scott Dunion,Bad timing,"[""Timing""]",1,2025-02-13,2025-02-13,"[""333331c25e46e1eca23c550c8b621ba1""]","[""Commercial"",""Sponsorship"",""Value/Product""]",false,unknown,"The transcript summary describes ongoing discussions about GetPort.io's platform capabilities and shows active engagement from Commonwealth Bank of Australia, with multiple follow-up meetings planned including demos and leadership calls. There is no indication in the transcript that the deal was lost or any mention of timing issues that would support the ""bad timing"" closed-lost reason."
53f21ead9765824d3eab5b2f016167e7,43331922041,Curriculum Associates,Curriculum Associates,Classic,newbusiness,US MM,Closed Lost,2025-12-16,2025-09-03,91,100000.00,100000.00,John Romano,Budget,"[""Commercial""]",3,2025-11-21,2025-11-18,"[""434e153e99e3a92605d06831a53c59cb"",""65fa6dd290f334e27dd43307a2b030be"",""3b01c939ea1b2a5433041c3858008a71""]","[]",false,unknown,"The transcript discusses technical implementation details, improvements, and hackathon preparations between GetPort.io and Curriculum Associates teams, but does not reveal any reason why a sales deal was lost. The conversations focus on ongoing collaboration and product development rather than deal closure or budget-related concerns."
55b60f329b9aafcb8d676d4302132664,36544822411,Zopa Bank,Zopa Bank,Classic,newbusiness,EMEA MM,Closed Lost,2025-12-16,2025-04-30,208,40000.00,40000.00,Cillian Golden,Bad timing,"[""Timing""]",2,2025-06-06,2025-05-20,"[""8d8a47f61682e5f45056818d0d440c99"",""769fa1bced600975eed8e43d67c76138""]","[""Commercial"",""Value/Product""]",false,unknown,"The transcript summaries describe ongoing evaluation discussions between GetPort.io and Zopa, with positive engagement about the platform's features and next steps for further exploration. However, the summaries do not reveal any loss reason or indicate why the deal was ultimately closed-lost, making it impossible to verify whether ""bad timing"" was the actual reason."
c6a79b0de0e28560ef6d04de64d8e451,42938350666,Jumia Group,Jumia Group,Classic,newbusiness,EMEA Ent,Closed Lost,2025-12-16,2025-08-27,97,100000.00,100000.00,James Pritchard,Champion left/ Company cuts,"[""Sponsorship""]",2,2025-12-11,2025-09-10,"[""3de2c8b927945274bc7c0233798ac77c"",""75dbd2ddbd1640df7f8d15a3e1039019""]","[""Commercial"",""Fit"",""Value/Product""]",false,no,"The transcript discusses active project planning and client engagement, with detailed discussions about tool stability, platform engineering functions, and upcoming workshops. There is no mention of a champion leaving the company or budget cuts - instead, the calls show ongoing collaboration and forward momentum on the InPost project."
4ac31126b4e4a8887bb070fd785cc4b4,43748309835,Dialectica,Dialectica,Classic,newbusiness,EMEA MM,Closed Lost,2025-12-16,2025-09-15,88,30000.00,30000.00,Cillian Golden,Bad timing;Unable to connect,"[""No Engagement"",""Timing""]",1,2025-09-19,2025-09-19,"[""d412c47f343163bfcfbeec8863f2cacd""]","[""Commercial"",""Competitive"",""Fit"",""Value/Product""]",false,unknown,"The transcript summary describes a detailed product discussion between GetPort.io and Dialectica teams, covering platform capabilities, implementation timelines, and next steps including a potential POC evaluation, but does not reveal any information about why the deal was ultimately lost or mention timing issues or connection problems."
c2724ed26c5c602599013673b3860767,36689162627,Aware Super,Aware Super,Classic,newbusiness,APJ,Closed Lost,2025-12-16,2025-05-05,218,81000.00,81000.00,Scott Dunion,Early stage,"[""Timing""]",1,2025-05-07,2025-05-07,"[""e0d0b39568c05af8a1f0fea6d7e00771""]","[""Commercial"",""Fit"",""Value/Product""]",false,unknown,"The transcript summary describes a discovery call where GetPort.io's platform capabilities were discussed and Aware Super expressed interest in exploring the platform further. Mark indicated he would ""reach out to Scott within the week to determine if they will proceed with using the product or put it on hold,"" but there is no indication in the transcript of why the deal was ultimately lost or what specific reason led to the closed-lost status."
0659fdd938adcdcad76f625711135974,48889986381,Veeam,Veeam,Classic,newbusiness,US Ent,Closed Lost,2025-12-10,2025-11-11,21,200000.00,200000.00,Tali Cohen,Competition;Price,"[""Competitive"",""Commercial""]",3,2025-11-21,2025-11-13,"[""695d3d24d8d9cfa828fbe1a03a43a614"",""718ab0241e330adcd39440ecac006861"",""5d05f6972976465557c74f0ed0576c56""]","[""Commercial"",""Value/Product""]",true,no,"The transcript shows Ricardo expressing strong preference for GetPort.io, confirming they are the ""front runner,"" and actively requesting pricing proposals for leadership presentation. There is no mention of competition or price being issues - rather, Ricardo is moving forward with procurement and pricing discussions, contradicting the stated loss reasons."
929577358270dfd244dca35b1ed0fb25,40328138578,Optimum,Optimum,Classic,newbusiness,US Ent,Closed Lost,2025-12-10,2025-07-16,135,200000.00,200000.00,Tali Cohen,Bad timing;Early stage,"[""Timing""]",3,2025-10-17,2025-10-16,"[""15ac36f62c3696b89b3e4c291d2a0ecf"",""f32c3dc8a1d813e8de848644ee14981c"",""a6b370d92713d990ce66daaa4dab9950""]","[""Commercial"",""Competitive"",""Fit"",""Value/Product""]",false,yes,"The transcript clearly shows the deal was paused due to timing (allowing Optimum to compare Port with competitors like Humanitec and Pulumi) and indicates they are in early evaluation stages, building comparison matrices and conducting multiple pilots. The summary explicitly states they ""discussed pausing the Port pilot"" and references influencing ""a potential procurement decision in the first quarter,"" supporting both the timing and early-stage aspects of the stated loss reason."
064c1dd9ee2214291ffd9d2765d934a0,41147607839,EQ Bank,EQ Bank,Classic,newbusiness,US MM,Closed Lost,2025-12-09,2025-07-31,131,200000.00,200000.00,Jill Countey,Champion left/ Company cuts;Budget,"[""Commercial"",""Sponsorship""]",3,2025-11-24,2025-11-18,"[""274294928d39df5434fc736473836084"",""194489b227d87de75bc46fabac143de8"",""b77d895481ee575abcc65ccc1c7d47f6""]","[""Commercial"",""Value/Product"",""Timing""]",true,no,"The transcript shows the deal was lost due to the customer's inability to justify ROI with their own data and contract term disagreements, not because a champion left or budget cuts. Brian specifically demanded ""concrete data from EQ Bank to justify the investment"" and sought flexible contract terms due to ""uncertainty in realizing the promised benefits,"" while Leonard couldn't provide the required ROI numbers, indicating the loss was due to value justification issues rather than personnel changes or budget constraints."
83ec43554f3141680cce6f7f9af179ca,41322255489,Ramboll,Ramboll,Classic,newbusiness,EMEA Ent,Closed Lost,2025-12-04,2025-08-04,106,75000.00,75000.00,Ross Geall,Bad timing,"[""Timing""]",3,2025-09-04,2025-08-19,"[""a6afce992324fc1cce208074581a4fca"",""71fa1660edc00e91c25c62eba0bce9a4"",""ab26ddf72385ed90bd9f9ac47863756d""]","[""Commercial"",""Security"",""Value/Product""]",false,no,"The transcript shows active planning for a Proof of Concept (POC) with detailed discussions about timelines, pricing, security requirements, and next steps, indicating the deal is progressing rather than being lost due to timing issues. The conversations demonstrate engagement from both parties with concrete action items and future planning, contradicting a ""bad timing"" loss reason."
bbbf56b3ee2ee89d56971b6dd2d561c4,39970758158,Yale University,Yale University,Classic,newbusiness,US Ent,Closed Lost,2025-12-03,2025-07-10,111,50000.00,50000.00,Tali Cohen,Bad timing,"[""Timing""]",3,2025-09-02,2025-08-13,"[""8ed3b5ff640088d237e1aff1a137c849"",""cc898a456cd90078adf5ebc5d0d7f6e4"",""a2496426406fac9b635f41730f9521b7""]","[]",false,unknown,"The transcript discusses technical troubleshooting issues with Terraform, ECS deployment, and AWS SSM parameters, but does not reveal any information about why the deal was ultimately lost or whether timing was a factor in the decision."
a6daca4aaef6872becd7558e47e9ce65,37238184198,GB Group PLC,gb group plc,Classic,newbusiness,EMEA MM,Closed Lost,2025-11-27,2025-05-15,181,24000.00,24000.00,Cillian Golden,Unable to connect,"[""No Engagement""]",1,2025-05-29,2025-05-29,"[""0acc1f3ad0606e042a5207c859fb8f48""]","[""Commercial"",""Sponsorship"",""Value/Product""]",false,no,"The transcript shows active engagement between GetPort.io and GB Group PLC, with detailed technical discussions, planned POCs, scheduled follow-up meetings, and next steps including sharing licensing models. This contradicts the stated reason of ""Unable to connect"" as there was clearly successful connection and ongoing dialogue between the parties."
a0573109dce26bc848d719bf336ee625,40279362851,InvestorFlow,InvestorFlow,Classic,newbusiness,US MM,Closed Lost,2025-11-24,2025-07-15,131,24000.00,24000.00,Jason Chiu,Unable to connect,"[""No Engagement""]",3,2025-10-23,2025-09-10,"[""8d6b8af3c1d665530c2efb8c95ec3cf5"",""5e6ebde2842ec367400b166e9f2a40ec"",""a0d7ab5bb60fe50f9a0a16611dc14154""]","[""Commercial"",""Value/Product"",""Timing""]",false,no,"The transcript reveals specific loss reasons related to pricing concerns and CFO pushback, not connection issues. The calls show active engagement with discussions about pricing ($24,000 being ""too high""), CFO concerns, and scheduled follow-up meetings, which directly contradicts the stated reason of being ""unable to connect."""
